Event, ele_E, ele_Px, ele_Py, ele_Pz,  pos_E, pos_Px, pos_Py, pos_Pz
4706, 156618, -34876.7, 5126.04, 152600, 32470, 29907.5, -1278.53, 12578.1
4707, 51860.9, -31178.9, -28551.7, 30037.2, 65769.2, 34090.4, 32469, 45926
4708, 176997, -23803.9, -32827.2, -172289, 133183, -13152.8, 34701.7, -127908
4709, 72677.3, -22832.2, -26560.6, -63680.6, 40516.7, 36928.6, 16525.2, -2191.19
4710, 214542, 36830.2, -4193.68, -211315, 63964.2, -38717.7, 1390.38, -50896.1
4711, 52731.2, 39934.9, -14201.6, -31370.4, 67794, -37033.4, 33709.8, -45696.9
4712, 44390.2, -2590.13, 36071.5, -25741.5, 58070.2, -14579.8, -55312.7, -10003.9
4713, 33505.4, 27552.8, -18430.1, -4877.48, 77459.4, -25977.7, 28233.1, 67290.5
4714, 76861, 29461.6, 36010.4, -61179.1, 41655.8, -18402.5, -37161.1, 3950.76
4715, 61610.9, -14086.8, 51909.9, 30047, 34879.7, 21351.3, -25271.8, -11047.8
4716, 61572.9, 21393.8, -38189.7, 43302, 38652.9, -10742.9, 35920.2, -9400.83
4717, 62121, -13467.6, 28240.9, 53666.5, 61805.3, 12813.3, -50990, 32492.2
4718, 94377.4, 19881.2, -25017.5, -88802.9, 36643.8, -23641.7, 27463, -5442.96
4719, 56687.1, -29252.1, 12566.3, -46902.3, 36667.8, 31877.5, -9235.78, 15590.2
4720, 70198.5, 22533.6, -35362.6, -56298.7, 53033.5, -30683.2, 36797.2, -22738.9
4721, 54662.6, -37108.4, 16358.5, 36651.9, 46766.8, 42241.5, -17125.1, 10465.5
4722, 140361, 35445.9, 11091, 135358, 28770.9, -28283, 2007.97, 4878.71
4723, 27322, -9970.02, 24751.7, -5869.26, 101109, 36379.8, -18237.5, 92557.8
4724, 38713.3, -21910.3, 26641.1, -17575.7, 129418, 16113.1, -27516.9, -125428
4725, 52800.5, -6835.79, 40742.5, 32881.8, 39008.2, 11418, -26519.7, -26229.2
4726, 47354, 46743.4, 7224.44, 2294.59, 64787, -22942.2, -11801.1, 59428.5
4727, 123419, 43096, -52762.5, 102913, 63724.8, 54407.3, 26549.7, 19894.9
4728, 65115.9, -49858.7, 6921.77, -41307.1, 57425.2, 41962.2, -1071.34, -39187.7
4729, 70460.9, -47061.1, 22101.1, 47555.7, 82379.8, 16393.8, -39593.9, 70356.2
4730, 57870.9, 21289.5, 34649.7, 41172.8, 55275.2, 38307.4, -36142.4, -16781.6
4731, 106677, 31589.2, -7678.37, 101603, 44325.6, -39942.9, 9835.57, 16510.3
4732, 43695.5, 13431.2, -28165.2, 30587.9, 51874.3, -24307.4, 45402.3, -6223.24
4733, 141180, 30577.6, -784.935, 137827, 33634.5, -32027.5, 692.205, 10248.7
4734, 123861, -39531.3, 16760.9, 116180, 122685, 39797.8, -25794.1, 113148
4735, 49831.1, -34751, 17548.7, -31105.4, 48151.3, 29674.6, -4963.2, 37594.3
4736, 237670, -41510.2, 7974.83, 233881, 85905.8, 41937.6, -5443.86, 74775.8
4737, 91199.2, -14828.2, -60880.9, -66264.2, 96153.5, 26675.4, 19756.4, -90241.9
4738, 145041, 36066, -7290.47, -140296, 59402.1, -39475.8, 9772.17, -43298.6
4739, 73057.5, -40383.6, 5594.56, -60624, 115476, 8405.61, -71635.2, -90179.6
4740, 57754.2, 45691.2, 8680.57, -34241.9, 41858.8, -39367.3, -13142.4, -5445.09
4741, 50734.8, 26780.1, 26694.2, 33827, 117275, -33361.7, -31855.4, 107822
4742, 56665.4, 14213.5, 36773, -40702.4, 39883.8, -7006.14, -36409.3, -14696.7
4743, 93132.6, -45171.1, -18901.8, -79221, 118540, 40697.5, 13469.8, -110517
4744, 183562, 47241.3, -26264.3, 175423, 251354, -42699.2, -7996.61, 247571
4745, 175192, 35668.7, 20776.1, 170260, 132247, -39045.1, -22522.5, 124328
4746, 67329.7, 32896.1, 53500.9, -24264.9, 30241.6, 5248.54, -28964.2, 6934.01
4747, 108846, -13886.4, 23314.4, 105409, 33458.1, -20328.2, -26223, -4308.53
4748, 49333.7, 32510.6, -4549.11, -36826.4, 43319.6, -25736.1, 18839.4, 29314.1
4749, 53910.5, 20698.6, -27216.4, 41679.5, 35301.7, -22224.3, 25686.1, -9618.78
4750, 83091.2, 18221.1, -41572.1, 69598.2, 48897.3, -18689.7, 35938.2, 27387.9
4751, 104896, 58379.6, -1561.5, -87134.9, 48272.4, -31254.9, -1911.51, -36738.3
4752, 113038, 12661.4, -31557, 107802, 170839, -3211.22, 55070.8, 161687
4753, 119397, -7601.83, 39364.9, 112465, 147891, 7272.14, -42018.6, 141610
4754, 42138.6, 32196.8, 25674.3, -8936.36, 108642, -42554.8, 43659.1, -89922.6
4755, 130681, 31451, -45135.1, -118537, 63447.2, -7654.27, 36330.1, -51449.8
4756, 35352.3, -29012.5, -18981.6, -6910.89, 118031, 10387.3, 30434.2, -113565
4757, 256781, 46758.2, -13362.5, -252134, 132768, -48246.9, 12925.6, -123014
4758, 27658.2, -24719.6, -7646.54, 9769.75, 220700, 28145.2, 55025.9, 211869
4759, 159573, 34497.5, -29066.9, -153064, 52853.7, -18785, 32967.5, -36793.7
4760, 62690, -48900.8, -270.565, 39226, 47337.3, 12969.7, 45192.2, -5501.75
4761, 34300.7, 16390.9, -23377.8, 19009.4, 50003.7, -22151.6, 29652.9, -33621.2
4762, 45895.4, -34409.7, 5745.4, -29822, 44444.1, 28971.9, -3872.14, 33480
4763, 48194.5, -28325.6, 32029.1, -22237.5, 39154.5, 23053.9, -29909.5, 10344.7
4764, 174248, -27701.2, -23912, 170362, 66853.2, 27703.4, 33380.9, 50868.3
4765, 75063.2, 30367.2, -23981.5, -64321.1, 59810.1, -39908.1, 27031.2, -35410.4
4766, 134956, 10315.8, -44627.1, -126945, 28963, -2445.37, 28549.3, -4220.49
4767, 60825.8, -3980.11, -49109, 35668.6, 66705.6, 2264.66, 36998.9, 55458
4768, 65000.2, -49004.4, 9014.19, -41741.3, 63349.5, 35400.1, -1856.77, -52502.8
4769, 70529.6, 37503, -1358.04, -59716.9, 164669, -49214.8, -8135.59, -156932
4770, 43898.5, -32550.7, 28923.7, -5563.52, 48620.9, 31125.8, -30543.4, 21500.5
4771, 80001.9, 63667.7, -3039.28, -48347.6, 62303.2, -25044.3, -21120.5, -52994.3
4772, 179465, 26705.2, 33386.1, -174298, 126490, -30772.5, -33506.6, -118026
4773, 45110.6, -6723.71, 44551, -2228.99, 87621.9, -59389.6, -13407.2, -63013.6
4774, 50931.8, -29812.1, -37743.7, 16754.2, 39161.8, 7955, 32861.3, 19761.1
4775, 92749.5, -47651.2, -22705.8, 76264.5, 168958, 79684.6, 38467.6, 143936
4776, 753134, 196440, 224389, -691571, 84954.3, -7025.51, 33194.6, -77884.5
4777, 57783.1, -33578.5, 25844.5, -39286.6, 92265.1, 29773.5, -42169.5, -76473.1
4778, 43960.5, -7296.34, 32781, 28367, 47789.6, 746.283, -26366.6, -39850.8
4779, 145013, -43163.9, -7734.18, -138224, 58875.9, 32992.4, 28315.1, -39700.5
4780, 170130, -37256.4, -6611.95, 165869, 211560, 46548.7, 17589.1, 205624
4781, 47274.8, 26318.3, 12689.3, -37165, 44942.8, -25514.3, -8582.6, 35989.1
4782, 44814.7, -36297.3, 18025.9, -19129.3, 57025.8, 27315.5, 35954.9, 34828.9
4783, 87256, -31170.8, -56136.6, 59081.9, 72491.2, 14025.8, 31918.5, 63556.8
4784, 51259.2, -20585.9, 39752.3, 24969.7, 53720.1, 23257.2, -40574.2, 26432.6
4785, 88706.6, -48131.2, 39800.2, -62993.5, 139061, 40599.9, 70059.2, -113054
4786, 197336, -57283.9, -131604, 135427, 42175.5, 29456.5, -16414, 25331.1
4787, 83560.5, -3972.36, -31784.9, -77177.1, 85352.6, 53793.9, 30922.8, -58609.3
4788, 50638.1, -8676.01, 43292, 24794.2, 40878, 1851.7, -40166.7, -7363.45
4789, 76739.4, 25171.3, 32827.9, 64634.9, 40995.8, -19466.2, -35725.2, 5042.98
4790, 41542.6, -9925.31, -39824.3, 6427.08, 65661.6, 11908.6, 40591.1, 50219.5
4791, 76460.5, 23894.5, -35817.4, -63185.2, 57183, -26594.4, 37384.7, -34132.3
4792, 77798.3, -24523, -19090.5, -71321.4, 32698.9, 26965.5, 17186.9, 6833.24
4793, 65400.2, 5405.77, 31428.1, -57098.4, 88798.9, -60262, -38089.4, -52942.8
4794, 60229.3, 42737.8, 11355.8, -40891.2, 63872.4, -45423, -12949.9, -42997
4795, 45045.1, -43988.2, 2206.55, -9446.5, 46598.3, 46323.6, -3503.87, -3639.57
4796, 98947.2, 26920.1, 40197, 86313.7, 65490.2, -37355.7, -22751.3, 48743.1
4797, 213811, 77876.7, -2291.71, 199111, 259281, -70321.1, -27658.6, 248025
4798, 42904.1, 21067.4, 19450.9, -31915.3, 49219.5, -23433.2, -41226, 13185.6
4799, 140856, -19092.4, 43101.9, -132733, 67693.5, 14995.7, -38836.3, -53378.7
4800, 55097.7, -19692.5, -29979.2, -41823.6, 49953.5, 23319.3, 42530.4, -11946.9
4801, 48162.5, -33329.1, -4158.75, -34518.2, 168410, 30787.9, -103073, -129577
4802, 33889.9, -17862.9, 25764.3, -12870.2, 131965, 18647.1, -30815, -126955
4803, 64179.2, -11367.8, 39502.5, -49287.9, 62664.1, 16944.1, -42890.7, -42427.3
4804, 46602.5, 42051.6, 19019.3, 6459.51, 49087.9, -37357.8, -27576.7, -15922.8
4805, 116706, 4802.71, -31289.2, 112331, 58098.4, 3976.19, 45442.9, 35980
4806, 79100.6, 36152.6, 40403.7, 57597.2, 70111.7, -30849.4, -23567, 58382.9
4807, 72635.3, -17188.2, -56650.3, -42085.6, 61920, 20746.1, 28110.4, -51122.3
4808, 79867, 67305.2, -8767, -42093.8, 32980.7, -15530.6, 29072.2, 1154.91
4809, 50633.9, 14086.1, -46186.1, 15238.6, 46623, -10287, 44533.9, 9198.87
4810, 96720.7, 47194.7, -5661.85, 84234.8, 141992, -44986, -103.905, 134677
4811, 37504, -14820.6, -34261.4, -3613.41, 84016.7, 11883.2, 40872.2, -72436.6
4812, 35244.7, -11068, -33320.2, -3074.81, 69146.9, 15228.2, 45290.5, -49981.6
4813, 69912.7, 24921, -40332.5, -51381.1, 59039, -18410.9, 35678, -43286.6
4814, 42963.3, 38122.8, -10709, 16667.7, 47554.4, -45338.6, 10549.1, -9723.88
4815, 78834.9, 11907.4, 47240.4, 61979.9, 60331.1, -21613.6, -39374.2, 40278.7
4816, 44538.6, 9295.43, 41626.2, 12827.3, 49591.6, -9113.34, -48266.8, 6825.81
4817, 229392, 40116.3, -4798.05, 225806, 273629, -48138.3, 4731.35, 269320
4818, 40022.5, 34479.6, 18055.1, 9325.87, 55328.5, -31480, -29661.9, -34502.5
4819, 32653.9, 4770.45, -29707.1, -12688.7, 74540.2, 7787.54, 38455.8, 63377.8
4820, 54251.9, 42316.8, -18694, 28339, 45106.5, -37548.6, 19056.3, 16172.7
4821, 59563.1, -23801.6, 20203.9, 50725.2, 51001.4, 50217.7, 8696.93, -1921.94
4822, 45024.8, -30932.9, 21713.1, -24473, 89687.9, 38649.3, -30587.6, -74930.3
4823, 148868, 118785, -37179.6, 81666, 93056.6, 9806.01, -53373.8, 75595
4824, 119170, 58786.9, -2465.07, -103632, 79883.5, -9833.55, -56541.4, -55567.5
4825, 44522.2, 15329.4, -29211.7, -29898.3, 83722.3, -37791.1, 46621.9, -58375.2
4826, 297411, -46537.4, 32109.8, 291987, 81807.6, 22564.5, -22671.7, 75294.9
4827, 70955.2, -32673.6, -24906.8, -57850.9, 116218, 35314.8, 24430.4, -107994
4828, 63330.8, -37480.8, 28226.4, -42535.2, 53683, 29474.7, -30474.6, -32930.4
4829, 172621, -98065.9, 138635, -31007.5, 134928, 49637.1, -68688.2, 104994
4830, 57347, 22080.7, -33456.7, 41009.4, 44618.1, -20883.3, 37779.8, -11285.1
4831, 132124, -45132.7, -553.801, 124176, 229243, 43001, -3102.32, 225153
4832, 37124.8, 17072.3, -28682.5, -16251.1, 55666.7, -8772.58, 42203.7, 35223.1
4833, 53077.1, -10789.9, -34835.5, -38564.8, 35680.2, 22408.8, 24489.7, 13083.3
4834, 84330.6, -10065.6, -38743.3, -74224.6, 62380.8, 4433.76, 46342.5, -41522.1
4835, 45870.6, 43450.9, 7425.04, -12688.4, 69340.6, -45114.6, -19763.4, -48807.8
4836, 45897.4, 35828.5, -24843.5, 14341.9, 63205.8, -33956.1, 35048.7, 40168.9
4837, 42687.8, -19896.5, 30300.3, 22544.8, 117014, 19060.4, -37659.9, 109137
4838, 73226.3, 14212.8, -41477.7, 58648.9, 53547.3, -6611.44, 43084.2, 31102.4
4839, 74045, -46231.9, 17563.3, -55107.2, 35102.6, 32321.4, -12636.7, 5275.69
4840, 242646, 31107, 43212.9, -236732, 32472.5, -1270.23, -26729, -18395.8
4841, 252532, -42832.4, 4428.99, -248834, 196165, 38818.3, -3484.22, -192255
4842, 135350, 47995.4, 14554.9, 125715, 30725.6, 3251.55, -30395, 3103.61
4843, 46397.9, -6711.61, 44279.3, -12126.7, 44599.9, 6324.78, -43623.9, -6790.06
4844, 43437.6, -26686.3, 5848.8, 33770.6, 343103, 44329.4, 49334.2, 336631
4845, 65819.5, 12022.1, 50309.4, 40701.8, 45351.1, -31552.3, 18863.5, -26558.4
4846, 39559.5, -10399.9, 38167.5, 192.961, 57672.6, 14950.2, -40009, -38754.4
4847, 69035.9, 67566.7, 8882.75, -11035.8, 76211.1, 4271.19, 47958, -59075.6
4848, 85427.2, -22314.4, 45240.1, -68943.5, 86352.1, -37482.3, -42072.7, -65434.3
4849, 124157, -23443.3, -21200.1, 120066, 55252.8, 37525.8, 16626.9, 36989.6
4850, 44486.2, 32142, -2789, -30629, 26131.2, -25867, -875.997, -3601.63
4851, 74736.7, -14297.9, 36632.1, 63554.9, 42293.7, 16874.1, -38607, -3676.95
4852, 41754.3, 39710.7, -10265, 7817.36, 58388.1, -43273.6, 3120, -39074.7
4853, 38724.2, -6909.6, 38084.8, 1169.37, 70210.8, 1162.77, -40902.6, -57054.2
4854, 40080, 35656.1, -11890.5, -13916.4, 138009, -35456.3, 22367.8, -131488
4855, 60693.3, 30704.5, -9998.38, -51390.1, 32813.2, -27849.9, -353.646, -17348.3
4856, 64801.3, 10997.4, -40200.7, 49620.2, 150087, -10283.8, 38365.7, 144736
4857, 30997.9, -5068.81, -26149.1, 15855.5, 49840.1, 4545.6, 28954.6, -40311.4
4858, 59609.2, 39371.9, 17768.8, -41077.7, 56340.5, -43944, -19900.4, -29105.9
4859, 162316, 29167, 35866.2, -155594, 176432, -28060.3, -42650.2, -168884
4860, 32346.6, -3854.72, -31069.7, 8131.41, 181779, 49449.5, -13294.1, 174418
4861, 53488.6, -717.229, 53483.7, 81.9272, 42820.6, 4936.5, -34801.4, -24456
4862, 130379, -31374.6, -6779.21, 126366, 159662, 63436.8, -14370.6, 145812
4863, 156050, 29562.9, -29414.8, -150374, 54756.4, -25292.2, 23855.3, -42302.3
4864, 151362, -9093.83, 45796.2, 143981, 38055.1, -3258.27, -29766.3, 23484.9
4865, 44437.8, -41471.9, 2534.49, -15760, 81327.5, 40674, -26192.5, -65373.9
4866, 29448.4, 25659, -6282.4, 13013.7, 85559.3, -32916.9, 12561.6, -77968.4
4867, 42803.4, 36696.8, 19557.7, 10147.7, 73971.6, -42632.6, -17522.1, 57855.3
4868, 82859, 42104, 21939.3, -67908.3, 143131, -44805.8, -10006.6, -135569
4869, 48479.5, -45269.5, -17324.5, -896.052, 46853.5, 40549.8, 10692.8, 20895.6
4870, 185430, 11374.6, 35216.7, -181699, 264242, -29820.2, -48824.2, -257974
4871, 29822.5, 20257.9, 20885.1, 6543.26, 149907, -5719.64, -24969.8, 147702
4872, 66836.1, 19897.4, -26658.2, 57969.8, 34043.3, -15340.6, 26221.8, -15363.4
4873, 60213.9, -53530.9, -22259.6, 16268.5, 47011.8, 17991.1, 24385.2, 35941.5
4874, 88359.8, -41068.6, -16800.1, 76410.6, 33911.6, 25937.5, -21239.6, -5111.31
4875, 55464.4, -39530.9, -21474.8, -32441.3, 64802.5, 37834.6, 25069.4, -46253.9
4876, 57408.1, 52585.5, -20612.2, -10275.7, 123524, 36057.7, 16744.5, -116951
4877, 87977.6, 57163.3, -14673.5, -65246.4, 63520.7, -37455.3, 292.069, -51302
4878, 62128.9, -47614.5, -27351, 29065, 52206.3, 39953.9, 12340.5, 31255.4
4879, 47600.1, 36290.3, -28541.3, 11583.4, 43983.9, -35172.2, 24794.6, 9095.6
4880, 58028.3, -4141.93, -35474, -45735.4, 39169.7, -25567.9, 21087.6, 20877.2
4881, 59170.3, 37469.6, 16836.8, -42587.3, 52221.4, -38928.4, -12140.2, -32623.2
4882, 66968.1, -16439.7, 31925.9, 56526.1, 84095.4, 27972.5, -36394.5, 70462.8
4883, 73739.5, -28798, 31445, 60161.5, 62140.4, 30223.1, -36065.5, 40586.5
4884, 88560.2, 27421, 73465.6, -41155.9, 35858, 28660, -17588.8, 12451.2
4885, 102013, -42157.9, -31882.3, 87251.5, 41312.5, 30328.5, 24668.5, 13355.6
4886, 137087, 25780.6, 36739, -129531, 143937, -23141.7, -40147.3, -136274
4887, 56507, -29349.5, 35888, -32306.2, 240530, -39981.4, 16192.8, -236631
4888, 114672, -45506.5, 3724, -105190, 134995, 41966.8, -6498.81, -128142
4889, 86312.5, -25126.4, -39831.3, -72332.4, 37234.4, 36226.2, 7740.86, -3760.94
4890, 52447.5, 50750.9, 11621.4, 6327.14, 52068, -49272.8, -16669.7, 2321.18
4891, 120518, -2545.46, -31141.2, 116397, 75445.8, -32305.3, 41832.9, 53837.2
4892, 39247.2, 37779.1, -7224.5, 7803.34, 54061.5, -49879.1, 20560.5, 3462.91
4893, 42680.9, -26911.3, 12498.4, 30679.5, 246129, 41682.3, -7279.98, 242464
4894, 56127.7, -46451.8, -18138.9, -25759.1, 43835.7, 42099.5, 7477.73, -9658.48
4895, 112665, 31392.5, 53357.4, -94132.8, 83425.2, 23379.2, -40128.7, -69302.7
4896, 94314.2, 4779.45, 48791.2, -80571.4, 32061.2, -22132.2, -23174.2, -1021.87
4897, 191632, 14474.3, 35331.9, -187789, 66917.2, -14129.9, -37003.9, -53934.9
4898, 58176.5, 33811.7, -37555.5, 28824.5, 44852.9, -29083.1, 33346.9, 7344.14
4899, 41204.8, -13213.3, -33273.7, 20398.7, 57451.2, 1698.17, 28689.1, -49746.3
4900, 27634.7, 22460.3, -14140.9, 7697.28, 142456, -43436.9, 18602.6, 134391
4901, 51694.3, -45624.5, -21004.9, 12227.3, 46494.1, 41365.1, 15391.6, 14619.4
4902, 98762.9, -35130.7, 17750.5, 90580.7, 36304.1, 35564.5, -5835.77, 4370.65
4903, 43329.2, -36392.8, 23035.5, -4727.55, 48226.9, 35147.9, -26222.9, -20070.4
4904, 66444.6, -31836.1, -23522.8, -53366.9, 55422, 45498.4, 24571.5, -19943.2
4905, 49969.4, 26417, 41610.2, -8226.51, 40045.9, -18219.6, -25384.4, 25046.9
4906, 45106, -41963.2, 2201.81, -16394.9, 49003.9, 47640.5, -8728.37, -7455.16
4907, 57456.9, 43962.6, -3857.22, -36792.7, 65446.3, -46554, 7525.99, -45379.6
4908, 148755, -38027.7, -24943.1, 141632, 196962, 33515.2, 29315.6, 191863
4909, 43100.1, -10786.5, -40673, -9326.35, 47991.3, 12152.5, 31649.8, 33967.2
4910, 69248.2, 6825.18, 38279.9, -57300.7, 39701.2, -9287.61, -38597.5, -393.95
4911, 57306.5, 25709.4, 25810, 44236.9, 37725.1, -20341.8, -27353.6, -16161
4912, 62204.3, 36734.9, 31508.1, 39078.8, 53607.7, -34535.5, -24136.5, 33143.8
4913, 233244, -41702.1, 23951.3, -228232, 191212, 30732, -29457.3, -186413
4914, 72042.1, 32054.5, 33250.3, 55290, 43420.2, -24675.6, -29425.1, 20263
4915, 73445.4, -32928.3, 26315.2, -60145.4, 141661, 33248.8, -26720.5, -135086
4916, 250204, 30005.4, 30226.7, -246552, 137446, -35278.1, -35876.4, -127905
4917, 58018.1, -30070, 25550.4, 42533.2, 91146, 32878, -33801, 78000.7
4918, 102264, -10979.6, 29552.2, 97283.6, 111056, 917.96, -61220.2, 92653
4919, 126796, 39530.8, 11128.1, 119961, 588551, 58126.8, -86969.3, 579180
4920, 38679.7, 37071.1, -10200.5, 4218.96, 68710.6, -33035.2, 12654.7, -58904
4921, 70192.5, -36087.6, -11428.2, -59110.7, 44435.9, 39885, 8204.89, -17788
4922, 96214.2, -85339.9, 21806.5, 38713.6, 203996, -102843, 1375.67, 176170
4923, 80365.7, -45512.9, -23835.8, -61798.7, 86829.6, 43955.6, 3849.76, -74782.8
4924, 120671, -43013.2, 6620.43, 112550, 232799, 39666.2, -11793.8, 229091
4925, 83111.7, -47109, 20967.5, 65181.8, 101614, 35672, -17700.2, 93485.7
4926, 168615, 33732.1, -8515.88, -164986, 68049.6, -11379.2, 44991.2, -49770.1
4927, 44355.9, -17946.8, -34541.8, -21265.5, 132384, 21086.9, 37856.1, -125091
4928, 91046.4, -42275.2, 20203.5, 78064.6, 49431.7, 36929.3, -13359.8, 30020.6
4929, 95292.7, 26122.1, 25574.1, 88001.7, 46151.5, -29676.2, -24896.4, 25088.9
4930, 34919.2, -13018.7, -28776, -14893.2, 135985, 30527.2, 24989.2, -130137
4931, 61960.2, 49750.4, -17298.4, 32630.2, 39991.4, -33855.6, -20302.3, -6397.21
4932, 39706.5, -26325.3, 28535.8, -8324.54, 52091.1, 30540.1, -36473.2, -21224.8
4933, 58552.4, -47704.2, 32039.4, -11232.4, 36282.2, 32993.9, -14905.4, 2373.82
4934, 38022.5, 4955.43, -36519.4, 9353.66, 55335.5, -6228.93, 33038.7, -43950.6
4935, 59291, 874.317, 40823.9, -42989.1, 157242, -2152.91, -40816.1, -151837
4936, 55979, -2190.98, -27885.9, -48489.5, 61803.9, 36154.1, 46393.5, -18980.1
4937, 100014, -21147.4, -48865.6, 84663, 97250.4, 24880.5, 28173.7, 89693
4938, 54419.7, -12838.6, -41350.3, -32967.1, 44761.9, 6301.47, 44264.4, -2140.5
4939, 42659, -15683.9, 37339.8, -13399.4, 79870.6, 315.631, -45405.4, -65708.2
4940, 43109.6, -22629.5, -35866.1, -7744, 60476.9, 32599.5, 21774.7, 46049.9
4941, 42203.1, -14133.9, -39215.3, -6595.03, 46122.9, 14777.6, 37653.3, 22162.3
4942, 28768.7, 9909.5, -25115.5, 9932.34, 99917.1, -53943.4, -6032.19, -83887.7
4943, 152039, -29499.4, -9771.48, -148829, 51431.6, 32887.3, 23031.4, -32143.3
4944, 38191.7, 32923.3, 1182.14, -19320, 131866, -35126.4, 20172.9, -125490
4945, 68982, -10698.6, -24362.1, -63643.8, 40483.7, 19413.6, 26052.1, -24152.2
4946, 68446.6, -31386.4, -12078.8, 59614.9, 90444.5, 63892.8, -17851.6, 61475.5
4947, 176955, -7834.63, 52530, 168797, 89748.8, 4164.92, -34828.2, 82610.5
4948, 32743.3, 15133.8, 23858, 16549.6, 61749, -48175.9, -19344.7, -33433.5
4949, 89156.7, -20644.7, 38877.9, -77532.1, 148183, 15836.9, -44934.9, -140315
4950, 57979.9, -25661, -36177.5, 37341.2, 53358.8, 18325.3, 41835.1, 27589.4
4951, 61786.6, -21629.3, -54936.1, -18214.8, 41582.5, 9477.4, 33325.5, -22993.3
4952, 37206.8, 27991.8, 12986.5, 20788.2, 39594.4, -5904.49, -28508, -26835.5
4953, 57707.5, -24413, -15473.6, -49947.2, 27933.9, 23299.8, 9837.22, 11859.6
4954, 60915.8, 35798.7, -8366.32, 48571.5, 164634, -39082.4, 13232.1, 159380
4955, 68961.4, -38611, 9867.65, -56280.5, 33817.8, 31520.8, 3801.09, 11646.1
4956, 115371, 23787.1, -32181.9, -108208, 42007.9, -23372.5, 27537.9, -21448.8
4957, 42445.1, 28741.1, -22346, -21821.9, 58167.9, -56897, 8786.04, -8309.11
4958, 120102, -18120.8, -22416.6, 116592, 64898.3, 22135.4, 34158, 50547.5
4959, 128475, 39263.1, -18651.4, -120899, 168901, -40980.4, 23733.6, -162126
4960, 39422.9, 9575.67, 27825.3, -26234.1, 77357.3, -6093.27, -70340.5, -31610.9
4961, 38934.4, 4537.83, -37728.9, -8474.95, 55854.2, -4409.26, 46689.8, 30336.7
4962, 121707, -71589.1, 16367.5, 97055.1, 29059.4, 7928.46, -27509.2, 4983.28
4963, 44597.1, 21596.9, 33728.6, 19617.7, 47342.6, -15707.7, -41663.3, -16085.8
4964, 64296.6, 14838, 29662.2, 55082.1, 153643, -35275.9, -46296.9, 142192
4965, 43673.7, 28638.8, -31325.9, -10290.6, 55033.1, -27757.8, 27074, -39053
4966, 81887.4, -9781.43, 26560.8, 76840, 35302.8, 5236.08, -34731.9, -3544.32
4967, 27203.4, 23659.9, -9127.77, 9844.57, 75934.1, -50159.9, 40488.8, -40132.7
4968, 71396.8, -70755.4, -9480.52, 1137.63, 33212.4, 25026.4, 16777.8, 13973.1
4969, 65734.2, -39706.9, -50558.4, 13718.3, 46174.1, 44804, -7426.99, 8335.64
4970, 138706, -8928.68, -40367.6, 132401, 58321.9, 5884.26, 41354.9, 40701.2
4971, 131492, -33222.1, 23733.1, -124993, 46252.2, 28040.9, -24607.9, -27339
4972, 56348.1, 38232.5, 19943.1, 36272.1, 43439.6, -36564.7, -23438.1, -824.66
4973, 64554.6, 4795.28, 39439.9, -50880.3, 64467.1, 442.595, 42515.6, 48458.6
4974, 69587.5, -10448, -26668.9, 63419.5, 38886.4, 13586.7, 35367.1, -8759.31
4975, 34289.3, 27153.4, -7489.64, -19554, 60778.4, -44379.8, 41417.8, 3001.59
4976, 42549.8, -21318.8, 34892.6, -11768.5, 102231, 24628.6, -10834.6, -98626.5
4977, 186761, 16142.2, -47821.5, -179811, 119272, -29941.4, 28924.5, -111771
4978, 44297.6, -40010.5, 3548.12, 18677.4, 59575.9, 51193.2, -30262.5, 3567.14
4979, 60056.4, 45663.6, 18995.4, -34070.2, 88544.7, -41414.2, -17503.7, -76280.1
4980, 76765.7, 69456.3, -28670.5, -15709.5, 35656.2, -16828.8, 21831.4, -22617.4
4981, 31735, -6520.51, 30796.9, -4018.05, 99247, 32050.5, -16454.7, 92476.9
4982, 160113, -13350.3, 37895, 154990, 37338.7, 14563.3, -29256.7, 18059.2
4983, 134884, 45723.7, -27940.3, -123784, 147693, -43160.2, -25651.3, -138897
4984, 115973, 34733, -449.405, -110649, 80752.9, -50128.6, -10234.5, -62477.3
4985, 65382.7, -26118.6, -23480.2, 55148.8, 111234, 44830.4, 58052.2, 83625.7
4986, 283712, -53348.6, 6751.57, -278569, 190646, 54568.4, -14455.7, -182097
4987, 52758.9, 29936.4, -4291.11, 43230.7, 43108.8, -42015.3, -4902.36, -8309.56
4988, 221759, 54030.1, 37366.3, -211806, 106020, 15540.8, -38700.9, -97473
4989, 88637.7, -38098.4, 32762.3, -73019, 60319.5, 16358.5, -41342.1, -40763.6
4990, 162205, 27711.3, -26249.3, 157650, 32195.1, -21707.1, 17563.2, 16026.8
4991, 115184, -16797.3, -36283.3, -108022, 180606, 17477.4, 35020.4, -176314
